dialog_act,utterances,split,actor,include?,intent,next steps
requestforobjectlocationandotherdetails,wheres thev tomato,train,agent,n,other,
requestforobjectlocationandotherdetails,is there a knife?,train,agent,n,other,
requestforobjectlocationandotherdetails,where can I find a pan to cook with?,train,agent,n,other,
requestforobjectlocationandotherdetails,Where can I find the potato?,train,agent,n,other,
requestforobjectlocationandotherdetails,where should i find a knife?,train,agent,n,other,
requestforobjectlocationandotherdetails,I don't see a knife in the fridge but I saw one on the counter,train,agent,n,other,
requestforobjectlocationandotherdetails,"sure, where can i find a mug?",train,agent,n,other,
requestforobjectlocationandotherdetails,Where is tomato?,train,agent,n,other,
requestforobjectlocationandotherdetails,"what youmean find it, where is it..?",train,agent,n,other,
requestforobjectlocationandotherdetails,your my guide,train,agent,n,other,
requestforobjectlocationandotherdetails,Help me find another tissue box,train,agent,n,other,
requestforobjectlocationandotherdetails,can you help me locate it,train,agent,n,other,
requestforobjectlocationandotherdetails,where are the remotes,train,agent,n,other,
requestforobjectlocationandotherdetails,could you tell me where i can find the first fork?,train,agent,n,other,
requestforobjectlocationandotherdetails,"cup, mug?",train,agent,n,other,
requestforobjectlocationandotherdetails,Is there another pot?,train,agent,n,other,
requestforobjectlocationandotherdetails,what are my directions,train,agent,n,other,
requestforobjectlocationandotherdetails,is there another pot anywhere?,train,agent,n,other,
requestforobjectlocationandotherdetails,"does it state which table; coffee or side? There's already one on the coffee table, which is why I ask.",train,agent,n,other,
requestforobjectlocationandotherdetails,where can i find the potato,train,agent,n,other,
requestforobjectlocationandotherdetails,chair or table mug',train,agent,n,other,
requestforobjectlocationandotherdetails,where is letuce,train,agent,n,other,
requestforobjectlocationandotherdetails,Dom you know where the pot is?,train,agent,n,other,
requestforobjectlocationandotherdetails,where are the others,train,agent,n,other,
requestforobjectlocationandotherdetails,where can i find the mug,train,agent,n,other,
requestforobjectlocationandotherdetails,find another lettuce,train,agent,n,other,
requestforobjectlocationandotherdetails,Can you find me cups?,train,agent,n,other,
requestforobjectlocationandotherdetails,Where is the remote?,train,agent,n,other,
requestforobjectlocationandotherdetails,bigger bowl?,train,agent,n,other,
requestforobjectlocationandotherdetails,Do you know where the tomato is?,train,agent,n,other,
requestforobjectlocationandotherdetails,where can i find apples?,train,agent,n,other,
requestforobjectlocationandotherdetails,where can I find the potatoe?,train,agent,n,other,
requestforobjectlocationandotherdetails,and a knife please,train,agent,n,other,
requestforobjectlocationandotherdetails,can you guide me to a knife please?,train,agent,n,other,
requestforobjectlocationandotherdetails,can you see a frying pan?,train,agent,n,other,
requestforobjectlocationandotherdetails,where is a mug?,train,agent,n,other,
requestforobjectlocationandotherdetails,where is the plate to serve these on?,train,agent,n,other,
requestforobjectlocationandotherdetails,Where are the forks,train,agent,n,other,
requestforobjectlocationandotherdetails,Could you help me locate the lettuce,train,agent,n,other,
requestforobjectlocationandotherdetails,Can you help me locate a plate,train,agent,n,other,
requestforobjectlocationandotherdetails,Where's the bread?,train,agent,n,other,
requestforobjectlocationandotherdetails,Where's the knife?,train,agent,n,other,
requestforobjectlocationandotherdetails,where can I find the bowl?,train,agent,n,other,
requestforobjectlocationandotherdetails,wheres the knife?,train,agent,n,other,
requestforobjectlocationandotherdetails,"where do I find cups, please?",train,agent,n,other,
requestforobjectlocationandotherdetails,Where the tomato?,train,agent,n,other,
requestforobjectlocationandotherdetails,where can I find it?,train,agent,n,other,
requestforobjectlocationandotherdetails,where is  mug,train,agent,n,other,
requestforobjectlocationandotherdetails,where is the lettuce.,train,agent,n,other,
requestforobjectlocationandotherdetails,Please give me my next task or location of another remote,train,agent,n,other,
requestforobjectlocationandotherdetails,can you help me find the fruit?,train,agent,n,other,
requestforobjectlocationandotherdetails,where is the container?,train,agent,n,other,
requestforobjectlocationandotherdetails,where is the pillow?,train,agent,n,other,
requestforobjectlocationandotherdetails,where's the mug?,train,agent,n,other,
requestforobjectlocationandotherdetails,wher is the bread,train,agent,n,other,
requestforobjectlocationandotherdetails,Sure where can I find the lettuce,train,agent,n,other,
requestforobjectlocationandotherdetails,Bread locatio?,train,agent,n,other,
requestforobjectlocationandotherdetails,Tomato locatio?,train,agent,n,other,
requestforobjectlocationandotherdetails,where are the white small case,train,agent,n,other,
requestforobjectlocationandotherdetails,where can i find plate,train,agent,n,other,
requestforobjectlocationandotherdetails,plate,train,agent,n,other,
requestforobjectlocationandotherdetails,Where is lettuce?,train,agent,n,other,
requestforobjectlocationandotherdetails,where are the condiments?,train,agent,n,other,
requestforobjectlocationandotherdetails,Where can I   find a knife?,train,agent,n,other,
requestforobjectlocationandotherdetails,can you help me find the mug?,train,agent,n,other,
requestforobjectlocationandotherdetails,where si the other please,train,agent,n,other,
requestforobjectlocationandotherdetails,where is the watch,train,agent,n,other,
requestforobjectlocationandotherdetails,where is the p;ate,train,agent,n,other,
requestforobjectlocationandotherdetails,where is a mug that i may clean,train,agent,n,other,
requestforobjectlocationandotherdetails,where is the dishwasher?,train,agent,n,other,
requestforobjectlocationandotherdetails,"could you tell me where to find a knife, please",train,agent,n,other,
requestforobjectlocationandotherdetails,where did the coffe go,train,agent,n,other,
requestforobjectlocationandotherdetails,is there another cup?,train,agent,n,other,
requestforobjectlocationandotherdetails,where is a knife,train,agent,n,other,
requestforobjectlocationandotherdetails,Is that the potato on the counter too?,train,agent,n,other,
requestforobjectlocationandotherdetails,where can I find one?,train,agent,n,other,
requestforobjectlocationandotherdetails,any other pots or maybe a bowl around?,train,agent,n,other,
requestforobjectlocationandotherdetails,can you help me find the bowl?,train,agent,n,other,
requestforobjectlocationandotherdetails,where can I find the bread?,train,agent,n,other,
requestforobjectlocationandotherdetails,Where is a plate?,train,agent,n,other,
requestforobjectlocationandotherdetails,Where the knife was?,train,agent,n,other,
requestforobjectlocationandotherdetails,tomato and knife?,train,agent,n,other,
requestforobjectlocationandotherdetails,plate on shelving unit>,train,agent,n,other,
requestforobjectlocationandotherdetails,where can i find  a knife?,train,agent,n,other,
requestforobjectlocationandotherdetails,Where can I find the watch?,train,agent,n,other,
requestforobjectlocationandotherdetails,where is mug?,train,agent,n,other,
requestforobjectlocationandotherdetails,Sure where can I find a knife and the lettuce,train,agent,n,other,
requestforobjectlocationandotherdetails,which cabinet,train,agent,n,other,
requestforobjectlocationandotherdetails,where can i find mugs,train,agent,n,other,
requestforobjectlocationandotherdetails,an dkinfe,train,agent,n,other,
requestforobjectlocationandotherdetails,mug location,train,agent,n,other,
requestforobjectlocationandotherdetails,where is a tomato?,train,agent,n,other,
requestforobjectlocationandotherdetails,can you help me find a remote?,train,agent,n,other,
requestforobjectlocationandotherdetails,What color is it,train,agent,n,other,
requestforobjectlocationandotherdetails,Am I at the right spot,train,agent,n,other,
requestforobjectlocationandotherdetails,where is the cloth?,train,agent,n,other,
requestforobjectlocationandotherdetails,have knife where is bread?,train,agent,n,other,
requestforobjectlocationandotherdetails,where is the lettuce please,train,agent,n,other,
requestforobjectlocationandotherdetails,where is the palte,train,agent,n,other,
requestforobjectlocationandotherdetails,where is a mug please?,train,agent,n,other,
requestforobjectlocationandotherdetails,can you help me find a knife?,train,agent,n,other,
requestforobjectlocationandotherdetails,knife please?,train,agent,n,other,
requestforobjectlocationandotherdetails,where can i find clean plate?,train,agent,n,other,
requestforobjectlocationandotherdetails,help me trace the knife,train,agent,n,other,
requestforobjectlocationandotherdetails,Where the knife,train,agent,n,other,
requestforobjectlocationandotherdetails,where is knife please,train,agent,n,other,
requestforobjectlocationandotherdetails,"Where can I find the mug, please?",train,agent,n,other,
requestforobjectlocationandotherdetails,Where is the microwave? lol?,train,agent,n,other,
requestforobjectlocationandotherdetails,Where's tomato?,train,agent,n,other,
requestforobjectlocationandotherdetails,where is the plte,train,agent,n,other,
requestforobjectlocationandotherdetails,plate. that is,train,agent,n,other,
requestforobjectlocationandotherdetails,where are the plates,train,agent,n,other,
requestforobjectlocationandotherdetails,What about a knife?,train,agent,n,other,
requestforobjectlocationandotherdetails,Could you tell me where to find the knife?,train,agent,n,other,
requestforobjectlocationandotherdetails,Where is the lettuce and knife?,train,agent,n,other,
requestforobjectlocationandotherdetails,Knife please.,train,agent,n,other,
requestforobjectlocationandotherdetails,Tomato?,train,agent,n,other,
requestforobjectlocationandotherdetails,where is plate please,train,agent,n,other,
